"from_name","type","story","likes_count","comments_count","shares_count"
"Cherprang BNK48","photo",NA,13655,232,1031
"Cherprang BNK48","photo","Cherprang BNK48 shared a post.",7896,85,231
"Cherprang BNK48","video","Cherprang BNK48 shared a video.",9537,157,1439
"Cherprang BNK48","photo",NA,9297,99,423
"Cherprang BNK48","photo",NA,9799,131,562
"Cherprang BNK48","photo",NA,11847,301,1118
"Cherprang BNK48","photo",NA,12580,176,1043
"Cherprang BNK48","photo",NA,8745,100,341
"Cherprang BNK48","photo",NA,6363,75,183
"Cherprang BNK48","photo",NA,11476,139,568
"Cherprang BNK48","video","Cherprang BNK48 shared a video.",8698,179,852
"Cherprang BNK48","photo",NA,17987,316,2283
"Cherprang BNK48","photo",NA,8763,95,213
"Cherprang BNK48","photo",NA,9269,126,275
"Cherprang BNK48","photo",NA,6715,83,222
"Cherprang BNK48","photo",NA,6746,75,161
"Cherprang BNK48","photo",NA,9195,112,275
"Cherprang BNK48","video","Cherprang BNK48 shared a video.",8683,106,381
"Cherprang BNK48","video",NA,14628,176,1093
"Cherprang BNK48","photo",NA,7336,85,150
"Cherprang BNK48","photo",NA,6152,70,161
"Cherprang BNK48","photo",NA,5952,76,138
"Cherprang BNK48","photo",NA,7638,92,237
"Cherprang BNK48","photo",NA,8416,116,286
"Cherprang BNK48","photo",NA,13921,284,1212
"Cherprang BNK48","photo",NA,6396,86,195
"Cherprang BNK48","photo",NA,6277,97,202
"Cherprang BNK48","photo",NA,4285,70,128
"Cherprang BNK48","photo",NA,5486,71,151
"Cherprang BNK48","photo",NA,3732,116,154
"Cherprang BNK48","photo",NA,7309,110,286
"Cherprang BNK48","photo",NA,3855,59,118
"Cherprang BNK48","photo",NA,5653,88,139
"Cherprang BNK48","photo",NA,7977,122,285
"Cherprang BNK48","photo",NA,7341,114,231
"Cherprang BNK48","photo",NA,6092,104,210
"Cherprang BNK48","photo",NA,6198,77,176
"Cherprang BNK48","photo",NA,5657,82,176
"Cherprang BNK48","photo",NA,7996,121,314
"Cherprang BNK48","photo",NA,7754,154,321
"Cherprang BNK48","photo",NA,3466,67,127
"Cherprang BNK48","photo",NA,3252,58,123
"Cherprang BNK48","photo",NA,5474,91,201
"Cherprang BNK48","photo",NA,7916,139,248
"Cherprang BNK48","photo",NA,9010,159,485
"Cherprang BNK48","photo",NA,9423,187,495
"Cherprang BNK48","photo",NA,12928,216,694
"Cherprang BNK48","photo",NA,17776,292,1230
"Cherprang BNK48","photo",NA,19933,445,1545
"Cherprang BNK48","photo",NA,29736,848,3009
"Cherprang BNK48","photo",NA,17913,369,991
"Cherprang BNK48","photo",NA,20152,496,1212
"Cherprang BNK48","photo",NA,18324,399,1619
"Cherprang BNK48","photo",NA,18450,291,1551
"Cherprang BNK48","photo","Cherprang BNK48 shared a post.",9388,199,440
"Cherprang BNK48","photo",NA,16694,289,716
"Cherprang BNK48","video",NA,11203,97,386
"Cherprang BNK48","photo",NA,29222,497,3382
"Cherprang BNK48","photo",NA,18299,283,1072
"Cherprang BNK48","video","Cherprang BNK48 shared a live video.",7118,38,357
"Cherprang BNK48","photo",NA,18313,257,900
"Cherprang BNK48","video","Cherprang BNK48 shared a live video.",10357,56,877
"Cherprang BNK48","photo","Cherprang BNK48 shared an album: FameLab Daily Update in the UK Day 3.",12000,125,1112
"Cherprang BNK48","photo",NA,15484,169,744
"Cherprang BNK48","video","Cherprang BNK48 shared a link.",9659,78,174
"Cherprang BNK48","photo",NA,17947,322,1865
"Cherprang BNK48","photo","Cherprang BNK48 shared an album: FameLab Daily Update in the UK Day 2.",8899,80,367
"Cherprang BNK48","video","Cherprang BNK48 shared a post.",6986,80,532
"Cherprang BNK48","video","Cherprang BNK48 shared a live video.",7785,62,792
"Cherprang BNK48","photo",NA,14501,182,906
"Cherprang BNK48","photo",NA,14022,194,810
"Cherprang BNK48","photo","Cherprang BNK48 shared an album: FameLab Daily Update in the UK Day 1.",8129,105,330
"Cherprang BNK48","photo",NA,24246,482,1405
"Cherprang BNK48","photo",NA,22673,381,2347
"Cherprang BNK48","video","Cherprang BNK48 shared a post.",6685,82,704
"Cherprang BNK48","photo",NA,14968,191,1088
"Cherprang BNK48","link",NA,14379,105,636
"Cherprang BNK48","link","Cherprang BNK48 shared a post.",10132,44,125
"Cherprang BNK48","photo",NA,12078,399,856
"Cherprang BNK48","photo",NA,14677,213,828
"Cherprang BNK48","photo",NA,23427,481,2449
"Cherprang BNK48","photo",NA,9159,163,247
"Cherprang BNK48","photo","Cherprang BNK48 shared a post.",7140,44,215
"Cherprang BNK48","photo",NA,10328,86,355
"Cherprang BNK48","photo",NA,17494,382,1303
"Cherprang BNK48","photo","Cherprang BNK48 shared a post.",8455,131,235
"Cherprang BNK48","photo","Cherprang BNK48 shared a post.",6801,49,37
"Cherprang BNK48","video","Cherprang BNK48 shared a live video.",2720,18,71
"Cherprang BNK48","photo","Cherprang BNK48 shared a post.",6819,46,200
"Cherprang BNK48","photo",NA,18950,430,1538
"Cherprang BNK48","photo","Cherprang BNK48 shared a post.",7733,110,196
"Cherprang BNK48","photo",NA,15593,246,602
"Cherprang BNK48","photo",NA,19204,339,1738
"Cherprang BNK48","photo","Cherprang BNK48 added 22 new photos.",16537,193,1077
"Cherprang BNK48","photo",NA,20267,292,1900
"Cherprang BNK48","photo","Cherprang BNK48 shared a post.",8313,50,168
"Cherprang BNK48","photo","Cherprang BNK48 shared a post.",8070,112,450
"Cherprang BNK48","photo","Cherprang BNK48 shared a post.",8432,122,200
"Cherprang BNK48","photo",NA,10036,143,389
"Cherprang BNK48","photo",NA,20832,286,1541
"Cherprang BNK48","video","Cherprang BNK48 shared a link.",11685,80,483
"Cherprang BNK48","video","Cherprang BNK48 shared a link.",9033,49,113
"Cherprang BNK48","photo",NA,15558,205,756
"Cherprang BNK48","photo",NA,25938,340,1762
"Cherprang BNK48","video","Cherprang BNK48 shared a video.",1953,37,71
"Cherprang BNK48","video",NA,24296,987,4679
"Cherprang BNK48","link",NA,24334,348,2015
"Cherprang BNK48","video","Cherprang BNK48 shared a post.",9782,62,185
"Cherprang BNK48","photo",NA,20316,224,1750
"Cherprang BNK48","video",NA,19245,239,1208
"Cherprang BNK48","photo",NA,19540,800,1706
"Cherprang BNK48","photo",NA,22001,329,1410
"Cherprang BNK48","photo","Cherprang BNK48 shared a post.",21491,210,708
"Cherprang BNK48","photo",NA,18520,311,1145
"Cherprang BNK48","photo",NA,10472,110,354
"Cherprang BNK48","link","Cherprang BNK48 shared a link.",23414,144,1158
"Cherprang BNK48","video","Cherprang BNK48 shared a video.",11258,126,957
"Cherprang BNK48","photo",NA,21690,340,1801
"Cherprang BNK48","photo",NA,21917,346,1379
"Cherprang BNK48","link","Cherprang BNK48 shared a link.",27893,254,1738
"Cherprang BNK48","video","Cherprang BNK48 shared a video.",17840,423,3372
"Cherprang BNK48","photo",NA,27659,570,1832
"Cherprang BNK48","photo",NA,16193,235,588
"Cherprang BNK48","photo",NA,35353,997,3471
"Cherprang BNK48","photo",NA,25456,479,1327
"Cherprang BNK48","photo","Cherprang BNK48 shared a post.",8372,94,216
"Cherprang BNK48","photo",NA,21020,292,828
"Cherprang BNK48","photo","Cherprang BNK48 shared a post.",9003,88,166
"Cherprang BNK48","photo",NA,19756,332,1023
"Cherprang BNK48","photo","Cherprang BNK48 shared a post.",9091,64,106
"Cherprang BNK48","photo",NA,22933,340,1439
"Cherprang BNK48","video","Cherprang BNK48 shared a video.",10282,54,270
"Cherprang BNK48","video","Cherprang BNK48 shared a live video.",8173,46,748
"Cherprang BNK48","photo","Cherprang BNK48 shared a post.",14554,455,1731
"Cherprang BNK48","photo","Cherprang BNK48 shared an album: EXCLUSIVE INTERVIEW : เฌอปรางกับช้างศึก.",9639,60,388
"Cherprang BNK48","video","Cherprang BNK48 shared a video.",9476,139,761
"Cherprang BNK48","video","Cherprang BNK48 shared a post.",9024,148,151
"Cherprang BNK48","photo",NA,24676,515,1962
"Cherprang BNK48","photo","Cherprang BNK48 shared a post.",9247,57,122
"Cherprang BNK48","photo",NA,16352,269,818
"Cherprang BNK48","photo",NA,28919,471,2372
"Cherprang BNK48","video","Cherprang BNK48 shared a post.",14541,207,1252
"Cherprang BNK48","photo",NA,28460,511,2116
"Cherprang BNK48","photo","Cherprang BNK48 shared a post.",7452,54,122
"Cherprang BNK48","photo",NA,19551,262,1285
"Cherprang BNK48","photo",NA,21036,496,1757
"Cherprang BNK48","photo",NA,35518,709,3162
"Cherprang BNK48","photo",NA,31591,4406,4284
"Cherprang BNK48","photo",NA,12206,480,335
"Cherprang BNK48","photo","Cherprang BNK48 shared a post.",10525,159,1120
"Cherprang BNK48","video","Cherprang BNK48 shared a video.",7706,91,360
"Cherprang BNK48","photo",NA,19853,392,1786
"Cherprang BNK48","photo","Cherprang BNK48 shared a post.",16604,226,363
"Cherprang BNK48","photo",NA,17584,311,1174
"Cherprang BNK48","photo",NA,8881,132,297
"Cherprang BNK48","photo",NA,9579,88,265
"Cherprang BNK48","photo",NA,15011,181,562
"Cherprang BNK48","photo",NA,33938,613,3405
"Cherprang BNK48","photo",NA,24989,586,2171
"Cherprang BNK48","video","Cherprang BNK48 shared a live video.",5366,28,209
"Cherprang BNK48","photo","Cherprang BNK48 shared a post.",9483,89,148
"Cherprang BNK48","photo",NA,18056,274,1412
"Cherprang BNK48","photo",NA,13331,208,528
"Cherprang BNK48","photo","Cherprang BNK48 shared a post.",9556,98,162
"Cherprang BNK48","photo","Cherprang BNK48 shared a post.",6787,52,49
"Cherprang BNK48","photo","Cherprang BNK48 shared a post.",6536,68,125
"Cherprang BNK48","photo","Cherprang BNK48 shared a post.",5455,48,151
"Cherprang BNK48","photo",NA,10935,224,430
"Cherprang BNK48","photo",NA,23361,535,1423
"Cherprang BNK48","video","Cherprang BNK48 shared a live video.",8680,62,872
"Cherprang BNK48","photo",NA,16236,349,700
"Cherprang BNK48","photo",NA,29925,714,2731
"Cherprang BNK48","photo",NA,28283,512,2785
"Cherprang BNK48","photo",NA,32753,798,3931
"Cherprang BNK48","photo",NA,19673,442,1104
"Cherprang BNK48","link","Cherprang BNK48 shared a link.",11381,88,295
"Cherprang BNK48","video","Cherprang BNK48 shared a post.",7274,57,101
"Cherprang BNK48","link","Cherprang BNK48 shared a link.",25883,263,1584
"Cherprang BNK48","video","Cherprang BNK48 shared a video.",7434,96,447
"Cherprang BNK48","photo",NA,18673,457,786
"Cherprang BNK48","photo","Cherprang BNK48 shared a photo.",8929,138,345
"Cherprang BNK48","photo",NA,16750,1102,1560
"Cherprang BNK48","photo",NA,20614,703,974
"Cherprang BNK48","photo",NA,10376,120,181
"Cherprang BNK48","photo",NA,14099,227,565
"Cherprang BNK48","photo","Cherprang BNK48 shared an album: ORGANIC SMILE.",19767,211,1427
"Cherprang BNK48","photo",NA,20712,345,1106
"Cherprang BNK48","photo",NA,15057,459,591
"Cherprang BNK48","photo",NA,22936,524,1465
"Cherprang BNK48","photo",NA,14017,266,485
"Cherprang BNK48","photo",NA,6233,92,177
"Cherprang BNK48","photo",NA,14214,193,466
"Cherprang BNK48","photo",NA,5528,52,63
"Cherprang BNK48","link","Cherprang BNK48 shared a post.",5423,37,50
"Cherprang BNK48","photo",NA,24439,589,1635
"Cherprang BNK48","photo","Cherprang BNK48 shared a post.",9062,93,268
"Cherprang BNK48","video","Cherprang BNK48 shared a post.",5849,73,293
"Cherprang BNK48","video","Cherprang BNK48 shared a video.",4473,88,306
"Cherprang BNK48","video","Cherprang BNK48 shared a video.",7547,137,872
"Cherprang BNK48","photo","Cherprang BNK48 shared a post.",11031,144,577
"Cherprang BNK48","photo",NA,23064,492,1833
"Cherprang BNK48","photo","Cherprang BNK48 shared a post.",7693,132,450
"Cherprang BNK48","photo",NA,24960,700,2170
"Cherprang BNK48","photo",NA,15567,210,739
"Cherprang BNK48","photo","Cherprang BNK48 shared a post.",14417,206,737
"Cherprang BNK48","video","Cherprang BNK48 shared a video.",9185,140,587
"Cherprang BNK48","photo","Cherprang BNK48 shared a photo.",10710,109,307
"Cherprang BNK48","photo",NA,28977,692,3749
"Cherprang BNK48","photo",NA,23212,425,1161
"Cherprang BNK48","video",NA,12852,276,711
"Cherprang BNK48","photo",NA,13696,282,587
"Cherprang BNK48","photo","Cherprang BNK48 shared a post.",12664,213,607
"Cherprang BNK48","video","Cherprang BNK48 shared a video.",6338,110,308
"Cherprang BNK48","photo",NA,23341,884,1083
"Cherprang BNK48","video","Cherprang BNK48 shared a link.",9584,133,298
"Cherprang BNK48","photo",NA,14051,196,486
"Cherprang BNK48","link","Cherprang BNK48 shared a post.",11259,119,307
"Cherprang BNK48","video","Cherprang BNK48 shared a video.",8862,189,573
"Cherprang BNK48","photo",NA,13056,381,812
"Cherprang BNK48","photo",NA,33446,622,3129
"Cherprang BNK48","photo",NA,24267,679,1209
"Cherprang BNK48","photo",NA,13178,251,528
"Cherprang BNK48","photo",NA,9571,181,271
"Cherprang BNK48","photo",NA,13951,209,493
"Cherprang BNK48","video",NA,13237,187,552
"Cherprang BNK48","photo",NA,25347,603,1425
"Cherprang BNK48","video","Cherprang BNK48 shared a video.",5760,79,268
"Cherprang BNK48","photo","Cherprang BNK48 shared a post.",10881,165,684
"Cherprang BNK48","photo",NA,24738,547,2245
"Cherprang BNK48","video",NA,7714,187,670
"Cherprang BNK48","photo","Cherprang BNK48 updated their profile picture.",59405,1713,4768
"Cherprang BNK48","photo","Cherprang BNK48 shared a post.",10506,110,538
"Cherprang BNK48","photo","Cherprang BNK48 shared a photo.",6319,78,139
"Cherprang BNK48","link","Cherprang BNK48 shared a link.",11925,118,503
"Cherprang BNK48","video",NA,10236,81,423
"Cherprang BNK48","video",NA,8740,182,738
"Cherprang BNK48","video","Cherprang BNK48 shared a video.",10654,184,2121
"Cherprang BNK48","photo",NA,10562,184,606
"Cherprang BNK48","photo","Cherprang BNK48 shared a post.",17280,191,1698
"Cherprang BNK48","photo",NA,26321,732,1547
"Cherprang BNK48","photo",NA,42245,998,5569
"Cherprang BNK48","photo",NA,15487,232,481
"Cherprang BNK48","photo",NA,32011,732,2438
"Cherprang BNK48","photo",NA,23446,417,1226
"Cherprang BNK48","link",NA,11035,144,575
"Cherprang BNK48","photo",NA,14757,209,511
"Cherprang BNK48","video","Cherprang BNK48 shared a video.",6977,100,392
"Cherprang BNK48","video",NA,10328,101,468
"Cherprang BNK48","photo",NA,17954,243,841
"Cherprang BNK48","photo",NA,17971,241,1060
"Cherprang BNK48","link","Cherprang BNK48 shared a post.",1803,47,32
"Cherprang BNK48","photo",NA,8771,213,313
"Cherprang BNK48","video","Cherprang BNK48 shared a live video.",4514,44,204
"Cherprang BNK48","video","Cherprang BNK48 shared a video.",2105,41,97
"Cherprang BNK48","video",NA,13651,244,1792
"Cherprang BNK48","photo",NA,8759,103,167
"Cherprang BNK48","photo",NA,15122,241,1126
"Cherprang BNK48","video","Cherprang BNK48 shared a post.",4289,60,105
"Cherprang BNK48","video","Cherprang BNK48 shared a video.",4479,71,161
"Cherprang BNK48","video","Cherprang BNK48 shared a video.",8006,168,839
"Cherprang BNK48","photo",NA,18983,352,1016
"Cherprang BNK48","photo",NA,17947,369,679
"Cherprang BNK48","photo","Cherprang BNK48 shared a post.",12139,146,309
"Cherprang BNK48","photo",NA,20778,394,1578
"Cherprang BNK48","photo",NA,10887,164,353
"Cherprang BNK48","photo",NA,8365,135,157
"Cherprang BNK48","photo",NA,28621,676,2622
"Cherprang BNK48","photo","Cherprang BNK48 shared a post.",10390,159,668
"Cherprang BNK48","photo",NA,21073,639,1745
"Cherprang BNK48","video","Cherprang BNK48 shared a video.",4595,57,100
"Cherprang BNK48","photo",NA,10047,153,315
"Cherprang BNK48","video","Cherprang BNK48 shared a video.",5076,56,173
"Cherprang BNK48","photo",NA,17736,214,769
"Cherprang BNK48","photo",NA,11633,226,569
"Cherprang BNK48","video","Cherprang BNK48 shared a video.",5623,73,305
"Cherprang BNK48","photo",NA,15198,623,1574
"Cherprang BNK48","photo","Cherprang BNK48 shared a photo.",7157,88,237
"Cherprang BNK48","photo",NA,8930,153,186
"Cherprang BNK48","link","Cherprang BNK48 shared a post.",3840,47,48
"Cherprang BNK48","photo","Cherprang BNK48 shared a post.",8855,235,278
"Cherprang BNK48","photo","Cherprang BNK48 shared a post.",3947,55,80
"Cherprang BNK48","photo","Cherprang BNK48 shared a post.",4586,79,89
"Cherprang BNK48","photo","Cherprang BNK48 shared a post.",2932,39,30
"Cherprang BNK48","photo",NA,12643,273,809
"Cherprang BNK48","photo",NA,14875,276,674
"Cherprang BNK48","photo",NA,16154,313,946
"Cherprang BNK48","video","Cherprang BNK48 shared a video.",7491,146,680
"Cherprang BNK48","photo",NA,22018,445,2679
"Cherprang BNK48","photo",NA,13075,222,544
"Cherprang BNK48","video","Cherprang BNK48 shared a video.",4046,42,58
"Cherprang BNK48","video",NA,16646,583,2222
"Cherprang BNK48","video",NA,12861,228,443
"Cherprang BNK48","video","Cherprang BNK48 shared a video.",5373,77,367
"Cherprang BNK48","photo",NA,19562,394,950
"Cherprang BNK48","photo",NA,10918,150,364
"Cherprang BNK48","photo",NA,11105,254,444
"Cherprang BNK48","status",NA,4968,61,0
"Cherprang BNK48","photo",NA,18801,330,1150
"Cherprang BNK48","video",NA,12750,163,548
"Cherprang BNK48","video","Cherprang BNK48 shared a video.",5079,91,442
"Cherprang BNK48","photo",NA,18688,343,887
"Cherprang BNK48","photo","Cherprang BNK48 shared a photo.",10300,93,252
"Cherprang BNK48","video","Cherprang BNK48 shared a video.",3834,128,189
"Cherprang BNK48","photo",NA,8755,179,260
"Cherprang BNK48","photo",NA,14621,585,1479
"Cherprang BNK48","photo","Cherprang BNK48 shared a post.",5085,67,155
"Cherprang BNK48","photo",NA,15751,339,691
"Cherprang BNK48","photo",NA,22226,465,1587
"Cherprang BNK48","photo",NA,13327,224,824
"Cherprang BNK48","photo",NA,13687,205,578
"Cherprang BNK48","photo",NA,20718,525,875
"Cherprang BNK48","photo",NA,14577,221,668
"Cherprang BNK48","video","Cherprang BNK48 shared a video.",9787,216,2211
"Cherprang BNK48","photo",NA,30350,667,2513
"Cherprang BNK48","photo",NA,21117,377,964
"Cherprang BNK48","photo",NA,20522,380,1487
"Cherprang BNK48","photo",NA,14583,211,424
"Cherprang BNK48","photo",NA,21145,524,1511
"Cherprang BNK48","photo",NA,15046,116,315
"Cherprang BNK48","photo",NA,16080,292,586
"Cherprang BNK48","video","Cherprang BNK48 shared a video.",4056,112,175
"Cherprang BNK48","photo",NA,21151,409,1062
"Cherprang BNK48","video","Cherprang BNK48 shared a link.",8699,131,678
"Cherprang BNK48","photo",NA,11367,324,619
"Cherprang BNK48","photo",NA,18474,361,1199
"Cherprang BNK48","photo",NA,16143,279,600
"Cherprang BNK48","video","Cherprang BNK48 shared a video.",4614,69,207
"Cherprang BNK48","photo",NA,11592,193,845
"Cherprang BNK48","photo",NA,7819,81,145
"Cherprang BNK48","photo","Cherprang BNK48 shared a post.",4683,127,75
"Cherprang BNK48","photo",NA,21479,366,1651
"Cherprang BNK48","photo",NA,5900,54,88
"Cherprang BNK48","link","Cherprang BNK48 shared a link.",9544,85,673
"Cherprang BNK48","photo",NA,19021,399,1901
"Cherprang BNK48","photo",NA,10604,205,428
"Cherprang BNK48","photo",NA,7115,73,154
"Cherprang BNK48","photo","Cherprang BNK48 shared a post.",4435,97,46
"Cherprang BNK48","video","Cherprang BNK48 shared a video.",5725,161,150
"Cherprang BNK48","photo",NA,23034,480,2896
"Cherprang BNK48","photo",NA,6825,98,318
"Cherprang BNK48","photo",NA,7624,128,263
"Cherprang BNK48","photo",NA,10116,166,545
"Cherprang BNK48","photo",NA,10027,226,913
"Cherprang BNK48","link",NA,8526,115,974
"Cherprang BNK48","photo",NA,10022,177,592
"Cherprang BNK48","photo",NA,13509,245,917
"Cherprang BNK48","photo",NA,6387,59,168
"Cherprang BNK48","video","Cherprang BNK48 shared a link.",3196,17,82
"Cherprang BNK48","video","Cherprang BNK48 shared a video.",1600,15,27
"Cherprang BNK48","video","Cherprang BNK48 shared a video.",1403,12,11
"Cherprang BNK48","photo","Cherprang BNK48 shared an album: BNK48 2nd Single Koisuru Fortune Cookie Handshake Event.",2382,45,16
"Cherprang BNK48","photo",NA,7738,103,255
"Cherprang BNK48","photo",NA,6320,67,155
"Cherprang BNK48","video","Cherprang BNK48 shared a video.",2784,33,52
"Cherprang BNK48","photo",NA,4760,40,104
"Cherprang BNK48","video","Cherprang BNK48 shared a video.",2353,32,52
"Cherprang BNK48","video","Cherprang BNK48 shared a video.",2191,39,44
"Cherprang BNK48","photo",NA,6259,87,206
"Cherprang BNK48","photo","Cherprang BNK48 shared an album: 2nd Generation application guide.",3255,106,55
"Cherprang BNK48","photo",NA,4620,34,88
"Cherprang BNK48","photo",NA,5551,77,199
"Cherprang BNK48","photo",NA,5734,79,156
"Cherprang BNK48","video","Cherprang BNK48 shared a video.",2574,47,93
"Cherprang BNK48","video","Cherprang BNK48 shared a video.",2963,115,47
"Cherprang BNK48","photo",NA,6819,86,196
"Cherprang BNK48","photo",NA,6054,99,296
"Cherprang BNK48","video","Cherprang BNK48 shared a video.",2242,59,49
"Cherprang BNK48","photo",NA,7020,108,237
"Cherprang BNK48","photo",NA,5043,246,26
"Cherprang BNK48","photo",NA,3827,93,145
"Cherprang BNK48","photo",NA,6720,92,284
"Cherprang BNK48","photo",NA,6095,82,211
"Cherprang BNK48","photo",NA,4351,53,106
"Cherprang BNK48","photo",NA,4651,47,113
"Cherprang BNK48","link",NA,3732,21,144
"Cherprang BNK48","video",NA,5388,100,541
"Cherprang BNK48","link","Cherprang BNK48 shared a link.",3277,18,135
"Cherprang BNK48","video","Cherprang BNK48 shared a link.",1378,8,33
"Cherprang BNK48","photo","Cherprang BNK48 shared a post.",1094,14,2
"Cherprang BNK48","link",NA,2237,9,51
"Cherprang BNK48","photo",NA,7325,101,578
"Cherprang BNK48","photo","Cherprang BNK48 shared a post.",3163,21,23
"Cherprang BNK48","photo","Cherprang BNK48 shared a post.",2133,35,7
"Cherprang BNK48","link",NA,4500,44,327
"Cherprang BNK48","photo",NA,3308,50,68
"Cherprang BNK48","photo",NA,6349,66,179
"Cherprang BNK48","video","Cherprang BNK48 shared a video.",2150,50,59
"Cherprang BNK48","photo",NA,5553,66,189
"Cherprang BNK48","photo",NA,7214,104,305
"Cherprang BNK48","photo",NA,3439,158,299
"Cherprang BNK48","photo",NA,5828,116,209
"Cherprang BNK48","photo",NA,5524,90,131
"Cherprang BNK48","photo","Cherprang BNK48 shared a post.",2225,20,0
"Cherprang BNK48","photo",NA,5113,71,167
"Cherprang BNK48","photo",NA,6212,143,226
"Cherprang BNK48","photo",NA,6757,125,259
"Cherprang BNK48","photo",NA,5893,76,262
"Cherprang BNK48","photo",NA,5102,57,168
"Cherprang BNK48","photo",NA,5117,59,188
"Cherprang BNK48","photo",NA,7639,107,313
"Cherprang BNK48","photo","Cherprang BNK48 shared a post.",1494,40,0
"Cherprang BNK48","photo",NA,5114,91,205
"Cherprang BNK48","photo",NA,6549,100,182
"Cherprang BNK48","photo",NA,4945,81,150
"Cherprang BNK48","photo",NA,8915,143,509
"Cherprang BNK48","photo","Cherprang BNK48 shared a post.",2557,25,1
"Cherprang BNK48","video","Cherprang BNK48 shared a GIF.",1030,20,0
"Cherprang BNK48","photo",NA,8017,125,344
"Cherprang BNK48","link","Cherprang BNK48 shared a link.",4388,58,449
"Cherprang BNK48","photo",NA,4082,47,137
"Cherprang BNK48","photo",NA,4124,50,142
"Cherprang BNK48","photo",NA,9245,150,547
"Cherprang BNK48","photo",NA,6344,64,253
"Cherprang BNK48","photo",NA,6168,76,263
"Cherprang BNK48","photo",NA,3665,48,62
"Cherprang BNK48","photo",NA,5212,81,322
"Cherprang BNK48","video","Cherprang BNK48 shared a video.",2232,29,1
"Cherprang BNK48","photo",NA,5527,59,250
"Cherprang BNK48","video","Cherprang BNK48 shared a video.",1944,34,1
"Cherprang BNK48","photo",NA,3890,83,143
"Cherprang BNK48","photo",NA,3087,28,49
"Cherprang BNK48","link",NA,5280,68,458
"Cherprang BNK48","photo",NA,3866,36,126
"Cherprang BNK48","link","Cherprang BNK48 shared a link.",4747,45,425
"Cherprang BNK48","photo","Cherprang BNK48 shared a photo.",3594,82,0
"Cherprang BNK48","video","Cherprang BNK48 shared a post.",933,7,0
"Cherprang BNK48","photo",NA,4097,73,184
"Cherprang BNK48","photo",NA,3923,38,116
"Cherprang BNK48","photo","Cherprang BNK48 shared a post.",1348,21,0
"Cherprang BNK48","photo",NA,10488,167,914
"Cherprang BNK48","photo",NA,4679,51,192
"Cherprang BNK48","video","Cherprang BNK48 shared a video.",2896,104,7
"Cherprang BNK48","video","Cherprang BNK48 shared a video.",1630,39,0
"Cherprang BNK48","photo",NA,4699,50,207
"Cherprang BNK48","photo","Cherprang BNK48 shared a post.",1687,21,0
"Cherprang BNK48","photo",NA,2223,49,74
"Cherprang BNK48","video",NA,2014,49,97
"Cherprang BNK48","photo",NA,4463,91,177
"Cherprang BNK48","photo",NA,4878,76,327
"Cherprang BNK48","photo","Cherprang BNK48 shared a photo.",1997,28,0
"Cherprang BNK48","photo",NA,3350,41,102
"Cherprang BNK48","photo",NA,4615,62,176
"Cherprang BNK48","photo",NA,3713,86,169
"Cherprang BNK48","photo",NA,3388,39,108
"Cherprang BNK48","photo",NA,2148,16,42
"Cherprang BNK48","photo",NA,3221,34,74
"Cherprang BNK48","photo",NA,2443,21,71
"Cherprang BNK48","photo","Cherprang BNK48 shared a post.",2040,64,2
"Cherprang BNK48","photo",NA,4220,49,280
"Cherprang BNK48","photo",NA,3987,53,153
"Cherprang BNK48","video","Cherprang BNK48 shared a video.",2576,52,1
"Cherprang BNK48","photo",NA,2279,31,48
"Cherprang BNK48","video","Cherprang BNK48 shared a video.",2439,46,0
"Cherprang BNK48","photo",NA,4073,77,274
"Cherprang BNK48","video","Cherprang BNK48 shared a video.",2227,61,2
"Cherprang BNK48","video",NA,1486,15,40
"Cherprang BNK48","photo","Cherprang BNK48 shared a post.",1706,26,0
"Cherprang BNK48","video","Cherprang BNK48 shared a video.",3083,163,3
"Cherprang BNK48","photo",NA,2756,36,70
"Cherprang BNK48","photo",NA,4037,39,151
"Cherprang BNK48","photo",NA,6959,49,314
"Cherprang BNK48","photo","Cherprang BNK48 shared a post.",1855,62,0
"Cherprang BNK48","photo",NA,4700,52,178
"Cherprang BNK48","photo",NA,3588,30,103
"Cherprang BNK48","photo",NA,5283,83,271
"Cherprang BNK48","photo","Cherprang BNK48 updated their cover photo.",1933,14,3
"Cherprang BNK48","photo","Cherprang BNK48 updated their profile picture.",6398,87,53
"Cherprang BNK48","photo",NA,4897,86,320
"Cherprang BNK48","photo",NA,3447,63,94
"Cherprang BNK48","photo",NA,3980,46,105
"Cherprang BNK48","photo",NA,4498,74,233
"Cherprang BNK48","photo",NA,3511,49,102
"Cherprang BNK48","photo",NA,3498,26,71
"Cherprang BNK48","photo",NA,4130,28,105
"Cherprang BNK48","photo",NA,3267,13,165
"Cherprang BNK48","photo","Cherprang BNK48 shared a photo — with Geek Book.",982,9,0
"Cherprang BNK48","photo",NA,3407,39,135
"Cherprang BNK48","photo",NA,3049,35,97
"Cherprang BNK48","photo",NA,4707,63,154
"Cherprang BNK48","photo",NA,4569,50,147
"Cherprang BNK48","link",NA,3605,45,407
"Cherprang BNK48","photo",NA,2877,21,68
"Cherprang BNK48","photo",NA,3193,36,101
"Cherprang BNK48","photo",NA,1906,15,33
"Cherprang BNK48","photo","Cherprang BNK48 shared a post.",772,10,0
"Cherprang BNK48","photo",NA,4253,38,122
"Cherprang BNK48","photo",NA,2276,25,67
